\usepackage{ulem}date,isin,ticker,name,open,high,low,close,volume
2021-03-12,XX0000000382,KELL,Kellogg,133.8699,135.3053,133.139,134.5302,3499677
2021-03-15,XX0000000382,KELL,Kellogg,134.9197,138.6005,134.4702,137.9504,4861667
2021-03-16,XX0000000382,KELL,Kellogg,137.2741,139.8299,136.7031,138.1583,3191515
2021-03-17,XX0000000382,KELL,Kellogg,137.7947,139.416,135.5708,136.199,5426745
2021-03-18,XX0000000382,KELL,Kellogg,136.8612,139.2254,136.1256,137.8511,2790669
2021-03-19,XX0000000382,KELL,Kellogg,136.8311,142.2099,135.9052,140.7699,3986653
2021-03-22,XX0000000382,KELL,Kellogg,140.5269,142.012,135.3931,136.6514,5095061
2021-03-23,XX0000000382,KELL,Kellogg,136.8075,140.8273,136.2297,137.5827,5551580
2021-03-24,XX0000000382,KELL,Kellogg,135.5791,138.4268,134.2905,136.4503,6048651
2021-03-25,XX0000000382,KELL,Kellogg,137.0425,141.6126,135.179,140.5405,2723505
2021-03-26,XX0000000382,KELL,Kellogg,139.3655,141.6067,137.7672,138.2294,2705895
2021-03-29,XX0000000382,KELL,Kellogg,138.9242,140.5489,134.2852,134.5679,4095246
2021-03-30,XX0000000382,KELL,Kellogg,133.695,136.5118,131.6679,132.3521,2992256
2021-03-31,XX0000000382,KELL,Kellogg,132.7556,134.1449,129.3851,130.5302,2505412
2021-04-01,XX0000000382,KELL,Kellogg,130.6282,132.113,124.9375,126.5766,2698226
2021-04-02,XX0000000382,KELL,Kellogg,126.0716,126.4747,123.9326,124.8264,3916895
2021-04-05,XX0000000382,KELL,Kellogg,125.3054,125.4348,119.0848,120.7192,6320647
2021-04-06,XX0000000382,KELL,Kellogg,120.8412,121.277,118.7896,119.6802,2964044
2021-04-07,XX0000000382,KELL,Kellogg,119.4677,120.6765,114.0888,114.4246,4900589
2021-04-08,XX0000000382,KELL,Kellogg,114.4756,116.1685,112.0354,115.7455,2498386
2021-04-09,XX0000000382,KELL,Kellogg,115.884,116.0858,114.7138,115.8426,4249231
2021-04-12,XX0000000382,KELL,Kellogg,114.7147,115.9468,114.3678,115.2364,4201917
2021-04-13,XX0000000382,KELL,Kellogg,115.1853,116.9053,111.392,113.2725,3925877
2021-04-14,XX0000000382,KELL,Kellogg,113.4068,120.2074,112.1443,118.7659,3263029
2021-04-15,XX0000000382,KELL,Kellogg,118.7168,118.841,117.4141,118.2274,3527315
2021-04-16,XX0000000382,KELL,Kellogg,118.4807,119.1191,113.1626,113.8492,3174243
2021-04-19,XX0000000382,KELL,Kellogg,113.932,116.3187,111.9934,112.1937,3400173
2021-04-20,XX0000000382,KELL,Kellogg,113.176,113.198,111.7969,112.1483,4141710
2021-04-21,XX0000000382,KELL,Kellogg,112.1536,113.6288,111.9797,113.0859,4359181
2021-04-22,XX0000000382,KELL,Kellogg,112.1308,117.7105,111.5073,116.0716,4616876
2021-04-23,XX0000000382,KELL,Kellogg,116.3882,116.9326,115.9315,116.2626,3093988
2021-04-26,XX0000000382,KELL,Kellogg,116.5473,126.693,115.5195,124.8443,2334225
2021-04-27,XX0000000382,KELL,Kellogg,123.3754,124.8141,118.2709,119.5585,3678262
2021-04-28,XX0000000382,KELL,Kellogg,119.6725,120.8833,118.3562,120.7857,4718731
2021-04-29,XX0000000382,KELL,Kellogg,120.7414,123.0758,118.1218,118.1293,4024667
2021-04-30,XX0000000382,KELL,Kellogg,117.2928,122.1797,117.1017,120.7448,2856959
2021-05-03,XX0000000382,KELL,Kellogg,120.8904,124.17,120.3617,124.0734,4268235
2021-05-04,XX0000000382,KELL,Kellogg,124.5597,126.868,124.5432,125.2253,5638586
2021-05-05,XX0000000382,KELL,Kellogg,125.151,127.1431,124.6166,124.8902,3747009
2021-05-06,XX0000000382,KELL,Kellogg,124.2926,125.7333,122.0669,125.2463,3694462
2021-05-07,XX0000000382,KELL,Kellogg,124.549,127.3158,123.1473,123.8544,2917889
2021-05-10,XX0000000382,KELL,Kellogg,123.3417,127.5348,122.4559,127.0798,5725617
2021-05-11,XX0000000382,KELL,Kellogg,126.9366,130.9968,126.8834,130.0001,3716644
2021-05-12,XX0000000382,KELL,Kellogg,129.7818,130.3466,129.7627,130.2979,6441417
2021-05-13,XX0000000382,KELL,Kellogg,130.0239,130.5335,126.7082,127.2597,2558619
2021-05-14,XX0000000382,KELL,Kellogg,127.2341,127.3562,124.0086,124.5503,5236142
2021-05-17,XX0000000382,KELL,Kellogg,124.7294,125.1828,120.7433,121.1646,3530339
2021-05-18,XX0000000382,KELL,Kellogg,121.6676,121.8827,119.2049,119.6967,3748642
2021-05-19,XX0000000382,KELL,Kellogg,120.752,121.8083,119.0596,119.7776,9271235
2021-05-20,XX0000000382,KELL,Kellogg,119.8433,119.9675,117.768,118.487,5117899
2021-05-21,XX0000000382,KELL,Kellogg,118.8587,120.5368,114.153,115.6717,1805356
2021-05-24,XX0000000382,KELL,Kellogg,115.3136,116.7101,114.1404,114.1598,4852912
2021-05-25,XX0000000382,KELL,Kellogg,114.4762,117.7723,113.8414,115.2449,2770653
2021-05-26,XX0000000382,KELL,Kellogg,115.4875,117.2084,109.4605,110.3125,2027927
2021-05-27,XX0000000382,KELL,Kellogg,109.7262,110.8404,107.7802,108.7293,2635042
2021-05-28,XX0000000382,KELL,Kellogg,109.3359,109.6174,107.5439,109.1222,3715591
2021-05-31,XX0000000382,KELL,Kellogg,108.6232,108.7755,104.5907,106.5989,5306818
2021-06-01,XX0000000382,KELL,Kellogg,106.9982,107.9289,106.3968,106.8038,3708961
2021-06-02,XX0000000382,KELL,Kellogg,107.3184,109.1566,106.8903,109.1557,7834425
2021-06-03,XX0000000382,KELL,Kellogg,108.9095,115.0952,108.6473,114.535,6024971
2021-06-04,XX0000000382,KELL,Kellogg,114.4386,116.2653,114.31,114.5505,5573504
2021-06-07,XX0000000382,KELL,Kellogg,115.0621,119.1247,111.9796,117.289,5589232
2021-06-08,XX0000000382,KELL,Kellogg,117.2715,117.6682,113.7343,115.094,4114332
2021-06-09,XX0000000382,KELL,Kellogg,115.065,115.427,114.1823,114.4258,2658320
2021-06-10,XX0000000382,KELL,Kellogg,115.1438,116.8211,109.016,110.3599,5378864
2021-06-11,XX0000000382,KELL,Kellogg,109.7882,110.1796,107.2335,108.3106,5377029
2021-06-14,XX0000000382,KELL,Kellogg,107.9567,108.4367,102.362,104.0641,3509152
2021-06-15,XX0000000382,KELL,Kellogg,103.7399,104.8151,102.4512,104.2687,5790049
2021-06-16,XX0000000382,KELL,Kellogg,103.7582,103.7863,102.0889,103.181,4294355
2021-06-17,XX0000000382,KELL,Kellogg,103.5931,105.4631,100.377,101.6943,3499996
2021-06-18,XX0000000382,KELL,Kellogg,101.1972,102.4943,100.2978,102.3749,5229631
2021-06-21,XX0000000382,KELL,Kellogg,101.9576,102.124,101.0999,101.2667,2574787
2021-06-22,XX0000000382,KELL,Kellogg,101.2778,104.8352,99.9291,104.0423,2951611
2021-06-23,XX0000000382,KELL,Kellogg,104.9914,106.0281,101.0404,102.2981,4463498
2021-06-24,XX0000000382,KELL,Kellogg,103.0082,108.5941,101.8243,108.1069,4193951
2021-06-25,XX0000000382,KELL,Kellogg,107.5297,107.5937,103.4644,105.5685,5674554
2021-06-28,XX0000000382,KELL,Kellogg,105.2319,107.5778,104.2707,106.6603,2396381
2021-06-29,XX0000000382,KELL,Kellogg,107.0032,109.1169,106.7112,108.1957,7657537
2021-06-30,XX0000000382,KELL,Kellogg,107.6923,108.0489,104.3317,104.8399,3767017
2021-07-01,XX0000000382,KELL,Kellogg,105.3341,105.8085,103.4189,104.1933,4266150
2021-07-02,XX0000000382,KELL,Kellogg,104.0024,105.8508,103.771,104.6435,3686624
2021-07-05,XX0000000382,KELL,Kellogg,104.3567,105.8655,104.0737,105.1581,3102081
2021-07-06,XX0000000382,KELL,Kellogg,106.06,107.6899,105.0222,106.7983,2342549
2021-07-07,XX0000000382,KELL,Kellogg,106.8906,107.8501,103.7967,104.2784,2545705
2021-07-08,XX0000000382,KELL,Kellogg,103.9526,105.6523,103.2789,104.8043,2473281
2021-07-09,XX0000000382,KELL,Kellogg,105.3498,106.1268,104.509,106.0993,3936470
2021-07-12,XX0000000382,KELL,Kellogg,105.5297,108.0665,105.4372,106.06,5068277
2021-07-13,XX0000000382,KELL,Kellogg,105.9847,106.7757,101.5417,103.3987,2702261
2021-07-14,XX0000000382,KELL,Kellogg,104.5482,106.6559,103.9859,106.3112,3956003
2021-07-15,XX0000000382,KELL,Kellogg,106.4943,107.2773,102.3234,103.2169,3761453
2021-07-16,XX0000000382,KELL,Kellogg,102.7711,104.0612,100.9558,102.3192,5417462
2021-07-19,XX0000000382,KELL,Kellogg,103.0863,103.3293,101.2404,101.6487,6093342
2021-07-20,XX0000000382,KELL,Kellogg,101.163,101.2658,98.8571,99.7705,2530262
2021-07-21,XX0000000382,KELL,Kellogg,99.6555,100.2528,97.6743,98.6964,3388188
2021-07-22,XX0000000382,KELL,Kellogg,99.2815,100.327,99.2204,99.3405,5198087
2021-07-23,XX0000000382,KELL,Kellogg,99.2069,99.604,96.0282,98.3538,6448118
2021-07-26,XX0000000382,KELL,Kellogg,98.374,99.654,96.3641,99.211,4758853
2021-07-27,XX0000000382,KELL,Kellogg,98.8608,99.3493,96.7213,97.31,3866842
2021-07-28,XX0000000382,KELL,Kellogg,96.9658,97.7307,96.0793,97.2985,6082344
2021-07-29,XX0000000382,KELL,Kellogg,98.1798,98.2634,95.8607,96.7335,6745969
2021-07-30,XX0000000382,KELL,Kellogg,97.2636,97.663,96.5567,97.5523,4685004
2021-08-02,XX0000000382,KELL,Kellogg,96.9068,97.6615,95.6565,95.8772,5182821
2021-08-03,XX0000000382,KELL,Kellogg,95.2077,98.6362,94.5329,96.9018,3570748
2021-08-04,XX0000000382,KELL,Kellogg,97.2871,97.8181,95.4185,95.9807,5340051
2021-08-05,XX0000000382,KELL,Kellogg,95.4675,96.7504,95.2171,96.209,4337079
2021-08-06,XX0000000382,KELL,Kellogg,95.1356,97.2525,94.6777,95.3196,3671280
2021-08-09,XX0000000382,KELL,Kellogg,95.6564,97.1945,92.3735,92.6848,5321779
2021-08-10,XX0000000382,KELL,Kellogg,93.3482,94.1605,92.7771,93.8229,4319638
2021-08-11,XX0000000382,KELL,Kellogg,94.0953,97.4967,93.4984,96.8222,5738276
2021-08-12,XX0000000382,KELL,Kellogg,97.2087,97.3841,94.7836,96.4354,3762521
2021-08-13,XX0000000382,KELL,Kellogg,96.9045,97.5904,94.3267,94.645,4552342
2021-08-16,XX0000000382,KELL,Kellogg,94.0306,96.2551,91.8955,96.1574,5893008
2021-08-17,XX0000000382,KELL,Kellogg,96.0314,100.2797,95.1292,98.9919,2260202
2021-08-18,XX0000000382,KELL,Kellogg,98.6812,99.9786,94.8564,96.1677,4585373
2021-08-19,XX0000000382,KELL,Kellogg,96.0398,96.928,93.5018,94.9508,4749175
2021-08-20,XX0000000382,KELL,Kellogg,94.3715,95.4142,92.3522,92.7493,4483889
2021-08-23,XX0000000382,KELL,Kellogg,93.1878,93.2474,91.3014,92.1082,4164421
2021-08-24,XX0000000382,KELL,Kellogg,91.9107,93.3509,91.1192,91.2969,3281107
2021-08-25,XX0000000382,KELL,Kellogg,90.8799,91.3175,90.2035,90.2588,6404012
2021-08-26,XX0000000382,KELL,Kellogg,90.9133,91.8237,88.8717,89.3586,4059720
2021-08-27,XX0000000382,KELL,Kellogg,88.7406,90.7069,87.2911,88.2198,5874305
2021-08-30,XX0000000382,KELL,Kellogg,88.0476,91.9605,87.1185,91.0021,3398221
2021-08-31,XX0000000382,KELL,Kellogg,90.4345,90.4793,87.1192,88.5063,4346839
2021-09-01,XX0000000382,KELL,Kellogg,88.4168,90.4046,85.3619,86.0661,5416603
2021-09-02,XX0000000382,KELL,Kellogg,85.5488,88.1914,85.072,87.6188,7750058
2021-09-03,XX0000000382,KELL,Kellogg,88.4493,89.8198,85.886,87.6116,3296159
2021-09-06,XX0000000382,KELL,Kellogg,86.8937,90.1378,86.543,88.8723,4424737
2021-09-07,XX0000000382,KELL,Kellogg,88.8759,90.1446,85.8184,86.3146,2488789
2021-09-08,XX0000000382,KELL,Kellogg,86.3555,86.5561,86.2398,86.2471,4554447
2021-09-09,XX0000000382,KELL,Kellogg,86.32,88.7854,86.0679,87.751,2447868
2021-09-10,XX0000000382,KELL,Kellogg,87.3536,89.2907,87.0367,87.8184,4300706
2021-09-13,XX0000000382,KELL,Kellogg,88.3285,90.9309,86.7889,90.7912,3964931
2021-09-14,XX0000000382,KELL,Kellogg,90.3623,94.5056,90.2123,92.9065,4173238
2021-09-15,XX0000000382,KELL,Kellogg,92.8949,93.5691,91.5507,92.5072,5597658
2021-09-16,XX0000000382,KELL,Kellogg,92.8416,93.6917,89.4948,89.7776,3978355
2021-09-17,XX0000000382,KELL,Kellogg,90.1742,90.2016,89.0525,89.4593,5888891
2021-09-20,XX0000000382,KELL,Kellogg,89.7762,91.0448,85.3107,86.2881,4475979
2021-09-21,XX0000000382,KELL,Kellogg,86.2501,87.0117,86.0113,86.9203,6107167
2021-09-22,XX0000000382,KELL,Kellogg,86.7595,89.5735,86.4927,88.9921,4098947
2021-09-23,XX0000000382,KELL,Kellogg,88.6205,90.5612,87.972,89.552,3115036
2021-09-24,XX0000000382,KELL,Kellogg,89.1515,89.3873,86.6566,87.111,4743578
2021-09-27,XX0000000382,KELL,Kellogg,87.0185,88.4051,86.1542,86.9112,3742839
2021-09-28,XX0000000382,KELL,Kellogg,87.4026,87.9296,83.2802,84.2791,2911672
2021-09-29,XX0000000382,KELL,Kellogg,84.0886,84.7564,82.795,84.1154,4575627
2021-09-30,XX0000000382,KELL,Kellogg,83.4458,83.5988,82.423,82.888,5696513
2021-10-01,XX0000000382,KELL,Kellogg,82.6126,86.2835,82.5627,85.0774,3764707
2021-10-04,XX0000000382,KELL,Kellogg,85.0341,85.3203,82.1637,83.4945,3416865
2021-10-05,XX0000000382,KELL,Kellogg,83.0538,84.8173,82.8552,83.6737,4648081
2021-10-06,XX0000000382,KELL,Kellogg,83.3134,84.0133,80.5941,82.1887,3303190
2021-10-07,XX0000000382,KELL,Kellogg,81.1967,81.5825,80.6817,80.6941,2562873
2021-10-08,XX0000000382,KELL,Kellogg,80.8956,84.9775,79.5366,84.1158,3292492
2021-10-11,XX0000000382,KELL,Kellogg,83.8347,84.2797,81.7982,82.9406,3606580
2021-10-12,XX0000000382,KELL,Kellogg,82.8337,85.4827,82.1946,84.4992,5515881
2021-10-13,XX0000000382,KELL,Kellogg,84.8769,86.288,82.9318,83.2986,3537796
2021-10-14,XX0000000382,KELL,Kellogg,82.9494,86.2812,82.0464,84.8949,4640229
2021-10-15,XX0000000382,KELL,Kellogg,84.6841,84.7683,84.1944,84.3763,4493879
2021-10-18,XX0000000382,KELL,Kellogg,85.0508,86.9735,84.7388,85.4202,3680932
2021-10-19,XX0000000382,KELL,Kellogg,84.6403,87.7344,83.9207,87.0914,3876976
2021-10-20,XX0000000382,KELL,Kellogg,86.9151,89.599,85.686,88.273,4591817
2021-10-21,XX0000000382,KELL,Kellogg,87.5006,90.8145,86.5517,90.6506,5755042
2021-10-22,XX0000000382,KELL,Kellogg,90.6232,92.7613,89.9663,92.6989,5434153
2021-10-25,XX0000000382,KELL,Kellogg,92.8535,92.9549,91.8419,92.2136,3517223
2021-10-26,XX0000000382,KELL,Kellogg,93.0294,93.2752,88.9732,89.4205,6794491
2021-10-27,XX0000000382,KELL,Kellogg,90.4609,91.9858,90.1758,91.3279,3905521
2021-10-28,XX0000000382,KELL,Kellogg,91.3275,91.7051,88.6837,90.2128,4390535
2021-10-29,XX0000000382,KELL,Kellogg,90.5239,91.2799,87.0942,87.6695,3382930
2021-11-01,XX0000000382,KELL,Kellogg,87.2943,93.7267,85.8985,90.9166,3665704
2021-11-02,XX0000000382,KELL,Kellogg,91.9561,93.6405,90.8129,90.9064,3535215
2021-11-03,XX0000000382,KELL,Kellogg,90.9817,92.2972,90.8902,90.9757,6034970
2021-11-04,XX0000000382,KELL,Kellogg,91.5077,91.6369,89.1465,89.5578,3825680
2021-11-05,XX0000000382,KELL,Kellogg,88.9886,92.3339,87.2,91.7212,3007971
2021-11-08,XX0000000382,KELL,Kellogg,91.4312,91.9042,88.7679,90.8017,6393399
2021-11-09,XX0000000382,KELL,Kellogg,90.6778,91.5348,85.2243,85.4656,2922016
2021-11-10,XX0000000382,KELL,Kellogg,85.6242,86.656,84.9223,85.4635,9104131
2021-11-11,XX0000000382,KELL,Kellogg,85.3532,86.5079,82.4415,82.8503,5606019
2021-11-12,XX0000000382,KELL,Kellogg,82.7363,84.7664,80.8758,82.0513,3971430
2021-11-15,XX0000000382,KELL,Kellogg,83.1351,84.1611,80.868,81.3802,4470589
2021-11-16,XX0000000382,KELL,Kellogg,81.6941,83.4221,81.5349,82.7022,6761362
2021-11-17,XX0000000382,KELL,Kellogg,82.8577,83.1075,80.6266,80.6514,3710660
2021-11-18,XX0000000382,KELL,Kellogg,80.587,82.6065,79.2671,81.2971,3788746
2021-11-19,XX0000000382,KELL,Kellogg,80.592,81.0763,76.6017,78.2465,4398582
2021-11-22,XX0000000382,KELL,Kellogg,77.4888,80.9066,75.944,80.8681,4420495
2021-11-23,XX0000000382,KELL,Kellogg,80.4714,81.947,79.8776,81.3161,3218099
2021-11-24,XX0000000382,KELL,Kellogg,81.9076,82.6652,80.1298,80.737,6564813
2021-11-25,XX0000000382,KELL,Kellogg,80.911,82.1899,80.1347,80.3871,6240864
2021-11-26,XX0000000382,KELL,Kellogg,79.7021,82.8208,79.4724,81.8962,4179648
2021-11-29,XX0000000382,KELL,Kellogg,81.6013,81.663,79.4443,79.8771,1977128
2021-11-30,XX0000000382,KELL,Kellogg,80.2491,80.8587,75.9532,76.8758,3612135
2021-12-01,XX0000000382,KELL,Kellogg,76.7227,76.9464,74.5242,74.6897,5254674
2021-12-02,XX0000000382,KELL,Kellogg,75.043,78.5104,74.1743,77.1022,6076772
2021-12-03,XX0000000382,KELL,Kellogg,76.9591,80.7668,76.4539,79.2643,5173617
2021-12-06,XX0000000382,KELL,Kellogg,78.3208,78.7387,77.695,77.8017,3595690
2021-12-07,XX0000000382,KELL,Kellogg,77.6815,78.2856,74.3007,74.7973,2956325
2021-12-08,XX0000000382,KELL,Kellogg,75.3615,76.239,72.8444,73.7258,2100516
2021-12-09,XX0000000382,KELL,Kellogg,73.2888,73.4228,72.4306,72.8492,4022276
2021-12-10,XX0000000382,KELL,Kellogg,72.6857,72.7516,71.1079,71.3972,4801769
2021-12-13,XX0000000382,KELL,Kellogg,71.0843,71.8139,70.0439,70.1425,4094302
2021-12-14,XX0000000382,KELL,Kellogg,70.565,70.828,69.2559,70.5652,4648242
2021-12-15,XX0000000382,KELL,Kellogg,70.6943,70.9962,70.4983,70.6205,4542325
2021-12-16,XX0000000382,KELL,Kellogg,70.73,72.3606,69.8948,71.3718,5227006
2021-12-17,XX0000000382,KELL,Kellogg,71.5561,71.7847,70.6726,71.2589,3504770
2021-12-20,XX0000000382,KELL,Kellogg,71.5167,73.552,71.2906,72.8122,4837998
2021-12-21,XX0000000382,KELL,Kellogg,72.9235,74.3947,72.769,74.2433,3544820
2021-12-22,XX0000000382,KELL,Kellogg,73.6122,74.9562,72.5136,74.4038,4941612
2021-12-23,XX0000000382,KELL,Kellogg,75.2286,75.5473,74.418,74.9273,2791219
2021-12-24,XX0000000382,KELL,Kellogg,75.4128,75.809,72.2208,73.4485,5573368
2021-12-27,XX0000000382,KELL,Kellogg,73.6387,74.6725,72.7639,72.9249,4703279
2021-12-28,XX0000000382,KELL,Kellogg,72.7284,72.8952,70.9155,71.4818,6617202
2021-12-29,XX0000000382,KELL,Kellogg,71.6138,74.5635,71.3312,74.3511,6345430
2021-12-30,XX0000000382,KELL,Kellogg,74.6072,75.4673,72.522,73.4283,3490623
2021-12-31,XX0000000382,KELL,Kellogg,73.1168,74.1413,72.9924,73.2685,5875116
2021-01-01,XX0000000366,KRAF,Kraft Heinz,104.6942,104.9528,102.1846,103.5287,16884413
2021-01-04,XX0000000366,KRAF,Kraft Heinz,103.3463,104.5864,101.8415,103.7563,19750676
2021-01-05,XX0000000366,KRAF,Kraft Heinz,104.3616,105.2596,104.2,105.0621,11262519
2021-01-06,XX0000000366,KRAF,Kraft Heinz,104.7652,108.5121,103.8287,107.8484,21348587
2021-01-07,XX0000000366,KRAF,Kraft Heinz,108.2984,108.3006,106.7035,106.7802,14018897
2021-01-08,XX0000000366,KRAF,Kraft Heinz,106.4917,111.2415,106.287,109.0893,28222693
2021-01-11,XX0000000366,KRAF,Kraft Heinz,108.3601,109.4005,106.5428,108.0802,13139781
2021-01-12,XX0000000366,KRAF,Kraft Heinz,108.7289,108.91,106.9977,107.7452,11790910
2021-01-13,XX0000000366,KRAF,Kraft Heinz,107.883,110.9873,107.8488,108.0483,15395110
2021-01-14,XX0000000366,KRAF,Kraft Heinz,108.307,108.3147,105.1288,105.7612,16912492
2021-01-15,XX0000000366,KRAF,Kraft Heinz,105.4084,108.6919,104.9917,108.0207,27398344
2021-01-18,XX0000000366,KRAF,Kraft Heinz,107.2968,109.1606,106.2623,108.1029,13404964
2021-01-19,XX0000000366,KRAF,Kraft Heinz,108.3042,110.2034,104.9255,106.4827,18294192
2021-01-20,XX0000000366,KRAF,Kraft Heinz,106.5398,108.2467,106.111,107.3845,8550110
2021-01-21,XX0000000366,KRAF,Kraft Heinz,107.7033,109.7675,107.5741,108.1766,13439653
2021-01-22,XX0000000366,KRAF,Kraft Heinz,108.8139,109.259,104.7168,105.1458,12335583
2021-01-25,XX0000000366,KRAF,Kraft Heinz,104.9792,105.2072,102.8491,104.3909,22563547
2021-01-26,XX0000000366,KRAF,Kraft Heinz,104.4356,106.5833,101.7512,103.1732,26826653
2021-01-27,XX0000000366,KRAF,Kraft Heinz,103.376,105.8888,102.9538,105.3024,10443334
2021-01-28,XX0000000366,KRAF,Kraft Heinz,105.2361,107.6718,103.4936,107.4146,14916261
2021-01-29,XX0000000366,KRAF,Kraft Heinz,106.9074,108.6609,104.8869,105.3045,27793684
2021-02-01,XX0000000366,KRAF,Kraft Heinz,105.2358,105.9661,103.2016,103.9596,12530040
2021-02-02,XX0000000366,KRAF,Kraft Heinz,103.9269,104.5919,102.9417,104.1467,16858478
2021-02-03,XX0000000366,KRAF,Kraft Heinz,103.9832,107.1678,103.8459,104.7865,19356099
2021-02-04,XX0000000366,KRAF,Kraft Heinz,104.5617,105.7862,102.6772,102.721,17181592
2021-02-05,XX0000000366,KRAF,Kraft Heinz,102.3354,102.5433,100.5797,101.9875,15458566
2021-02-08,XX0000000366,KRAF,Kraft Heinz,101.8825,104.0728,100.5464,103.3211,30213813
2021-02-09,XX0000000366,KRAF,Kraft Heinz,102.9705,103.9013,99.8919,100.7035,22067784
2021-02-10,XX0000000366,KRAF,Kraft Heinz,100.6945,101.0011,98.863,99.5259,19839621
2021-02-11,XX0000000366,KRAF,Kraft Heinz,99.6995,100.8805,97.2603,98.9771,21754996
2021-02-12,XX0000000366,KRAF,Kraft Heinz,99.1652,99.3595,97.9931,98.8873,15028586
2021-02-15,XX0000000366,KRAF,Kraft Heinz,98.405,101.5677,96.8762,99.8375,15589073
2021-02-16,XX0000000366,KRAF,Kraft Heinz,99.1369,99.1568,98.1727,98.2565,22405903
2021-02-17,XX0000000366,KRAF,Kraft Heinz,97.7364,98.9865,96.7446,97.2802,23980333
2021-02-18,XX0000000366,KRAF,Kraft Heinz,96.9047,97.3771,96.5001,96.9519,15823221
2021-02-19,XX0000000366,KRAF,Kraft Heinz,97.2811,98.9886,94.954,95.4966,18784757
2021-02-22,XX0000000366,KRAF,Kraft Heinz,95.6215,96.2512,94.1761,94.997,22613968
2021-02-23,XX0000000366,KRAF,Kraft Heinz,95.7539,97.5376,95.6569,97.3898,21258657
2021-02-24,XX0000000366,KRAF,Kraft Heinz,98.063,99.1624,94.3804,94.4697,16592794
2021-02-25,XX0000000366,KRAF,Kraft Heinz,94.268,94.5557,93.4128,94.4492,14225671
2021-02-26,XX0000000366,KRAF,Kraft Heinz,94.3666,95.3301,93.6698,94.3441,10734475
2021-03-01,XX0000000366,KRAF,Kraft Heinz,93.861,94.9802,92.9245,94.005,11930494
2021-03-02,XX0000000366,KRAF,Kraft Heinz,93.1993,95.5719,93.0955,94.921,14996939
2021-03-03,XX0000000366,KRAF,Kraft Heinz,94.8584,97.4074,93.6864,95.7501,13132470
2021-03-04,XX0000000366,KRAF,Kraft Heinz,96.8101,98.2423,94.8436,95.7108,18223782
2021-03-05,XX0000000366,KRAF,Kraft Heinz,96.1525,96.262,92.6321,93.685,11142734
2021-03-08,XX0000000366,KRAF,Kraft Heinz,94.0036,94.3371,91.6437,92.3452,16458266
2021-03-09,XX0000000366,KRAF,Kraft Heinz,92.5944,95.8666,91.1936,94.9982,18252502
2021-03-10,XX0000000366,KRAF,Kraft Heinz,95.2002,97.8418,94.6858,97.4141,15047028
2021-03-11,XX0000000366,KRAF,Kraft Heinz,98.2004,98.5734,93.4774,95.8053,25427772
2021-03-12,XX0000000366,KRAF,Kraft Heinz,96.7853,97.2955,94.6307,94.9085,24232003
2021-03-15,XX0000000366,KRAF,Kraft Heinz,95.5632,96.258,94.4161,96.036,19951327
2021-03-16,XX0000000366,KRAF,Kraft Heinz,95.7453,96.3276,93.0901,94.2915,17349017
2021-03-17,XX0000000366,KRAF,Kraft Heinz,94.7499,94.9463,93.6429,93.9545,11633536
2021-03-18,XX0000000366,KRAF,Kraft Heinz,94.7332,96.1688,94.044,95.6189,19824789
2021-03-19,XX0000000366,KRAF,Kraft Heinz,95.456,95.7723,93.6875,94.2664,12007095
2021-03-22,XX0000000366,KRAF,Kraft Heinz,95.1222,96.6164,93.957,94.6101,11581414
2021-03-23,XX0000000366,KRAF,Kraft Heinz,94.7024,95.3326,92.9297,94.6504,11583054
2021-03-24,XX0000000366,KRAF,Kraft Heinz,95.1592,95.5503,91.3724,92.9541,16062576
2021-03-25,XX0000000366,KRAF,Kraft Heinz,92.7481,94.8014,91.4902,93.676,24889012
2021-03-26,XX0000000366,KRAF,Kraft Heinz,94.0179,96.5113,92.7371,93.2938,10170219
